"Clean Path","Absolute URL","Page Class","Template Code File","Title Tag Template / Active Title","Primary Dynamic Variable","Database Reference ID","Active Scholarships Count","Sitemap Priority","Verification Status","Content Quality Checklist Status"
"/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/eligibility","https://www.indiascholarships.in/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) Eligibility Criteria 2026","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) - Eligibility Criteria","merit-cum-means-scholarship-minorities-central","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/income-limit","https://www.indiascholarships.in/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) Income Limit 2026","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) - Income Limit","merit-cum-means-scholarship-minorities-central","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/documents-required","https://www.indiascholarships.in/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) Documents Required 2026","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) - Documents Required","merit-cum-means-scholarship-minorities-central","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/last-date","https://www.indiascholarships.in/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) Last Date 2026","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) - Last Date","merit-cum-means-scholarship-minorities-central","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/selection-process","https://www.indiascholarships.in/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) Selection Process 2026","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) - Selection Process","merit-cum-means-scholarship-minorities-central","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/apply-online","https://www.indiascholarships.in/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) Apply Online Step Guide 2026","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) - Apply Online Step Guide","merit-cum-means-scholarship-minorities-central","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/renewal-process","https://www.indiascholarships.in/scholarships/merit-cum-means-scholarship-for-minorities-professional-and-technical-courses-central/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) Renewal Process 2026","Merit-cum-Means Scholarship for Professional and Technical Courses CS (Minorities) - Renewal Process","merit-cum-means-scholarship-minorities-central","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/kotak-kanya-scholarship","https://www.indiascholarships.in/scholarships/kotak-kanya-scholarship","Scholarship Detail","app/scholarships/[slug]/page.tsx","Kotak Kanya Scholarship 2026 - Apply Online","Kotak Kanya Scholarship","kotak-kanya-scholarship","1","0.7","Verified","Audited & Verified"
"/scholarships/kotak-kanya-scholarship/eligibility","https://www.indiascholarships.in/scholarships/kotak-kanya-scholarship/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","Kotak Kanya Scholarship Eligibility Criteria 2026","Kotak Kanya Scholarship - Eligibility Criteria","kotak-kanya-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/kotak-kanya-scholarship/income-limit","https://www.indiascholarships.in/scholarships/kotak-kanya-scholarship/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","Kotak Kanya Scholarship Income Limit 2026","Kotak Kanya Scholarship - Income Limit","kotak-kanya-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/kotak-kanya-scholarship/documents-required","https://www.indiascholarships.in/scholarships/kotak-kanya-scholarship/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","Kotak Kanya Scholarship Documents Required 2026","Kotak Kanya Scholarship - Documents Required","kotak-kanya-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/kotak-kanya-scholarship/last-date","https://www.indiascholarships.in/scholarships/kotak-kanya-scholarship/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","Kotak Kanya Scholarship Last Date 2026","Kotak Kanya Scholarship - Last Date","kotak-kanya-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/kotak-kanya-scholarship/selection-process","https://www.indiascholarships.in/scholarships/kotak-kanya-scholarship/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","Kotak Kanya Scholarship Selection Process 2026","Kotak Kanya Scholarship - Selection Process","kotak-kanya-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/kotak-kanya-scholarship/apply-online","https://www.indiascholarships.in/scholarships/kotak-kanya-scholarship/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","Kotak Kanya Scholarship Apply Online Step Guide 2026","Kotak Kanya Scholarship - Apply Online Step Guide","kotak-kanya-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/kotak-kanya-scholarship/renewal-process","https://www.indiascholarships.in/scholarships/kotak-kanya-scholarship/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","Kotak Kanya Scholarship Renewal Process 2026","Kotak Kanya Scholarship - Renewal Process","kotak-kanya-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/loreal-fyws-scholarship","https://www.indiascholarships.in/scholarships/loreal-fyws-scholarship","Scholarship Detail","app/scholarships/[slug]/page.tsx","L'Or'éal India For Young Women in Science (FYWIS) Scholarship 2026 - Apply Online","L'Or'éal India For Young Women in Science (FYWIS) Scholarship","loreal-fyws-scholarship","1","0.7","Verified","Audited & Verified"
"/scholarships/loreal-fyws-scholarship/eligibility","https://www.indiascholarships.in/scholarships/loreal-fyws-scholarship/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","L'Or'éal India For Young Women in Science (FYWIS) Scholarship Eligibility Criteria 2026","L'Or'éal India For Young Women in Science (FYWIS) Scholarship - Eligibility Criteria","loreal-fyws-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/loreal-fyws-scholarship/income-limit","https://www.indiascholarships.in/scholarships/loreal-fyws-scholarship/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","L'Or'éal India For Young Women in Science (FYWIS) Scholarship Income Limit 2026","L'Or'éal India For Young Women in Science (FYWIS) Scholarship - Income Limit","loreal-fyws-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/loreal-fyws-scholarship/documents-required","https://www.indiascholarships.in/scholarships/loreal-fyws-scholarship/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","L'Or'éal India For Young Women in Science (FYWIS) Scholarship Documents Required 2026","L'Or'éal India For Young Women in Science (FYWIS) Scholarship - Documents Required","loreal-fyws-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/loreal-fyws-scholarship/last-date","https://www.indiascholarships.in/scholarships/loreal-fyws-scholarship/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","L'Or'éal India For Young Women in Science (FYWIS) Scholarship Last Date 2026","L'Or'éal India For Young Women in Science (FYWIS) Scholarship - Last Date","loreal-fyws-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/loreal-fyws-scholarship/selection-process","https://www.indiascholarships.in/scholarships/loreal-fyws-scholarship/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","L'Or'éal India For Young Women in Science (FYWIS) Scholarship Selection Process 2026","L'Or'éal India For Young Women in Science (FYWIS) Scholarship - Selection Process","loreal-fyws-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/loreal-fyws-scholarship/apply-online","https://www.indiascholarships.in/scholarships/loreal-fyws-scholarship/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","L'Or'éal India For Young Women in Science (FYWIS) Scholarship Apply Online Step Guide 2026","L'Or'éal India For Young Women in Science (FYWIS) Scholarship - Apply Online Step Guide","loreal-fyws-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/loreal-fyws-scholarship/renewal-process","https://www.indiascholarships.in/scholarships/loreal-fyws-scholarship/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","L'Or'éal India For Young Women in Science (FYWIS) Scholarship Renewal Process 2026","L'Or'éal India For Young Women in Science (FYWIS) Scholarship - Renewal Process","loreal-fyws-scholarship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/adobe-ai-research-fellowship","https://www.indiascholarships.in/scholarships/adobe-ai-research-fellowship","Scholarship Detail","app/scholarships/[slug]/page.tsx","Adobe India AI Research Fellowship 2026 - Apply Online","Adobe India AI Research Fellowship","adobe-ai-research-fellowship","1","0.7","Verified","Audited & Verified"
"/scholarships/adobe-ai-research-fellowship/eligibility","https://www.indiascholarships.in/scholarships/adobe-ai-research-fellowship/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","Adobe India AI Research Fellowship Eligibility Criteria 2026","Adobe India AI Research Fellowship - Eligibility Criteria","adobe-ai-research-fellowship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/adobe-ai-research-fellowship/income-limit","https://www.indiascholarships.in/scholarships/adobe-ai-research-fellowship/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","Adobe India AI Research Fellowship Income Limit 2026","Adobe India AI Research Fellowship - Income Limit","adobe-ai-research-fellowship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/adobe-ai-research-fellowship/documents-required","https://www.indiascholarships.in/scholarships/adobe-ai-research-fellowship/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","Adobe India AI Research Fellowship Documents Required 2026","Adobe India AI Research Fellowship - Documents Required","adobe-ai-research-fellowship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/adobe-ai-research-fellowship/last-date","https://www.indiascholarships.in/scholarships/adobe-ai-research-fellowship/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","Adobe India AI Research Fellowship Last Date 2026","Adobe India AI Research Fellowship - Last Date","adobe-ai-research-fellowship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/adobe-ai-research-fellowship/selection-process","https://www.indiascholarships.in/scholarships/adobe-ai-research-fellowship/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","Adobe India AI Research Fellowship Selection Process 2026","Adobe India AI Research Fellowship - Selection Process","adobe-ai-research-fellowship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/adobe-ai-research-fellowship/apply-online","https://www.indiascholarships.in/scholarships/adobe-ai-research-fellowship/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","Adobe India AI Research Fellowship Apply Online Step Guide 2026","Adobe India AI Research Fellowship - Apply Online Step Guide","adobe-ai-research-fellowship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/adobe-ai-research-fellowship/renewal-process","https://www.indiascholarships.in/scholarships/adobe-ai-research-fellowship/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","Adobe India AI Research Fellowship Renewal Process 2026","Adobe India AI Research Fellowship - Renewal Process","adobe-ai-research-fellowship","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/begum-hazrat-mahal-national-scholarship","https://www.indiascholarships.in/scholarships/begum-hazrat-mahal-national-scholarship","Scholarship Detail","app/scholarships/[slug]/page.tsx","Begum Hazrat Mahal National Scholarship 2026 - Apply Online","Begum Hazrat Mahal National Scholarship","begum-hazrat-mahal-national","1","0.7","Verified","Audited & Verified"
"/scholarships/begum-hazrat-mahal-national-scholarship/eligibility","https://www.indiascholarships.in/scholarships/begum-hazrat-mahal-national-scholarship/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","Begum Hazrat Mahal National Scholarship Eligibility Criteria 2026","Begum Hazrat Mahal National Scholarship - Eligibility Criteria","begum-hazrat-mahal-national","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/begum-hazrat-mahal-national-scholarship/income-limit","https://www.indiascholarships.in/scholarships/begum-hazrat-mahal-national-scholarship/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","Begum Hazrat Mahal National Scholarship Income Limit 2026","Begum Hazrat Mahal National Scholarship - Income Limit","begum-hazrat-mahal-national","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/begum-hazrat-mahal-national-scholarship/documents-required","https://www.indiascholarships.in/scholarships/begum-hazrat-mahal-national-scholarship/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","Begum Hazrat Mahal National Scholarship Documents Required 2026","Begum Hazrat Mahal National Scholarship - Documents Required","begum-hazrat-mahal-national","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/begum-hazrat-mahal-national-scholarship/last-date","https://www.indiascholarships.in/scholarships/begum-hazrat-mahal-national-scholarship/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","Begum Hazrat Mahal National Scholarship Last Date 2026","Begum Hazrat Mahal National Scholarship - Last Date","begum-hazrat-mahal-national","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/begum-hazrat-mahal-national-scholarship/selection-process","https://www.indiascholarships.in/scholarships/begum-hazrat-mahal-national-scholarship/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","Begum Hazrat Mahal National Scholarship Selection Process 2026","Begum Hazrat Mahal National Scholarship - Selection Process","begum-hazrat-mahal-national","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/begum-hazrat-mahal-national-scholarship/apply-online","https://www.indiascholarships.in/scholarships/begum-hazrat-mahal-national-scholarship/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","Begum Hazrat Mahal National Scholarship Apply Online Step Guide 2026","Begum Hazrat Mahal National Scholarship - Apply Online Step Guide","begum-hazrat-mahal-national","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/begum-hazrat-mahal-national-scholarship/renewal-process","https://www.indiascholarships.in/scholarships/begum-hazrat-mahal-national-scholarship/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","Begum Hazrat Mahal National Scholarship Renewal Process 2026","Begum Hazrat Mahal National Scholarship - Renewal Process","begum-hazrat-mahal-national","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/cbse-merit-scholarship-for-single-girl-child","https://www.indiascholarships.in/scholarships/cbse-merit-scholarship-for-single-girl-child","Scholarship Detail","app/scholarships/[slug]/page.tsx","CBSE Merit Scholarship for Single Girl Child 2026 - Apply Online","CBSE Merit Scholarship for Single Girl Child","cbse-single-girl-child","1","0.7","Verified","Audited & Verified"
"/scholarships/cbse-merit-scholarship-for-single-girl-child/eligibility","https://www.indiascholarships.in/scholarships/cbse-merit-scholarship-for-single-girl-child/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","CBSE Merit Scholarship for Single Girl Child Eligibility Criteria 2026","CBSE Merit Scholarship for Single Girl Child - Eligibility Criteria","cbse-single-girl-child","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/cbse-merit-scholarship-for-single-girl-child/income-limit","https://www.indiascholarships.in/scholarships/cbse-merit-scholarship-for-single-girl-child/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","CBSE Merit Scholarship for Single Girl Child Income Limit 2026","CBSE Merit Scholarship for Single Girl Child - Income Limit","cbse-single-girl-child","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/cbse-merit-scholarship-for-single-girl-child/documents-required","https://www.indiascholarships.in/scholarships/cbse-merit-scholarship-for-single-girl-child/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","CBSE Merit Scholarship for Single Girl Child Documents Required 2026","CBSE Merit Scholarship for Single Girl Child - Documents Required","cbse-single-girl-child","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/cbse-merit-scholarship-for-single-girl-child/last-date","https://www.indiascholarships.in/scholarships/cbse-merit-scholarship-for-single-girl-child/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","CBSE Merit Scholarship for Single Girl Child Last Date 2026","CBSE Merit Scholarship for Single Girl Child - Last Date","cbse-single-girl-child","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/cbse-merit-scholarship-for-single-girl-child/selection-process","https://www.indiascholarships.in/scholarships/cbse-merit-scholarship-for-single-girl-child/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","CBSE Merit Scholarship for Single Girl Child Selection Process 2026","CBSE Merit Scholarship for Single Girl Child - Selection Process","cbse-single-girl-child","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/cbse-merit-scholarship-for-single-girl-child/apply-online","https://www.indiascholarships.in/scholarships/cbse-merit-scholarship-for-single-girl-child/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","CBSE Merit Scholarship for Single Girl Child Apply Online Step Guide 2026","CBSE Merit Scholarship for Single Girl Child - Apply Online Step Guide","cbse-single-girl-child","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/cbse-merit-scholarship-for-single-girl-child/renewal-process","https://www.indiascholarships.in/scholarships/cbse-merit-scholarship-for-single-girl-child/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","CBSE Merit Scholarship for Single Girl Child Renewal Process 2026","CBSE Merit Scholarship for Single Girl Child - Renewal Process","cbse-single-girl-child","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd","https://www.indiascholarships.in/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd","Scholarship Detail","app/scholarships/[slug]/page.tsx","Post-Matric Scholarship for Students with Disabilities (DEPwD) 2026 - Apply Online","Post-Matric Scholarship for Students with Disabilities (DEPwD)","depwd-post-matric-disabilities","1","0.7","Verified","Audited & Verified"
"/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/eligibility","https://www.indiascholarships.in/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship for Students with Disabilities (DEPwD) Eligibility Criteria 2026","Post-Matric Scholarship for Students with Disabilities (DEPwD) - Eligibility Criteria","depwd-post-matric-disabilities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/income-limit","https://www.indiascholarships.in/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship for Students with Disabilities (DEPwD) Income Limit 2026","Post-Matric Scholarship for Students with Disabilities (DEPwD) - Income Limit","depwd-post-matric-disabilities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/documents-required","https://www.indiascholarships.in/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship for Students with Disabilities (DEPwD) Documents Required 2026","Post-Matric Scholarship for Students with Disabilities (DEPwD) - Documents Required","depwd-post-matric-disabilities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/last-date","https://www.indiascholarships.in/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship for Students with Disabilities (DEPwD) Last Date 2026","Post-Matric Scholarship for Students with Disabilities (DEPwD) - Last Date","depwd-post-matric-disabilities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/selection-process","https://www.indiascholarships.in/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship for Students with Disabilities (DEPwD) Selection Process 2026","Post-Matric Scholarship for Students with Disabilities (DEPwD) - Selection Process","depwd-post-matric-disabilities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/apply-online","https://www.indiascholarships.in/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship for Students with Disabilities (DEPwD) Apply Online Step Guide 2026","Post-Matric Scholarship for Students with Disabilities (DEPwD) - Apply Online Step Guide","depwd-post-matric-disabilities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/renewal-process","https://www.indiascholarships.in/scholarships/post-matric-scholarship-for-students-with-disabilities-depwd/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","Post-Matric Scholarship for Students with Disabilities (DEPwD) Renewal Process 2026","Post-Matric Scholarship for Students with Disabilities (DEPwD) - Renewal Process","depwd-post-matric-disabilities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp","Scholarship Detail","app/scholarships/[slug]/page.tsx","Pre-Matric Scholarship Scheme for Minorities (NSP) 2026 - Apply Online","Pre-Matric Scholarship Scheme for Minorities (NSP)","nsp-pre-matric-minorities","1","0.7","Verified","Audited & Verified"
"/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/eligibility","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/eligibility","Scholarship Detail Subpage (eligibility)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric Scholarship Scheme for Minorities (NSP) Eligibility Criteria 2026","Pre-Matric Scholarship Scheme for Minorities (NSP) - Eligibility Criteria","nsp-pre-matric-minorities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/income-limit","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/income-limit","Scholarship Detail Subpage (income-limit)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric Scholarship Scheme for Minorities (NSP) Income Limit 2026","Pre-Matric Scholarship Scheme for Minorities (NSP) - Income Limit","nsp-pre-matric-minorities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/documents-required","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/documents-required","Scholarship Detail Subpage (documents-required)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric Scholarship Scheme for Minorities (NSP) Documents Required 2026","Pre-Matric Scholarship Scheme for Minorities (NSP) - Documents Required","nsp-pre-matric-minorities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/last-date","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/last-date","Scholarship Detail Subpage (last-date)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric Scholarship Scheme for Minorities (NSP) Last Date 2026","Pre-Matric Scholarship Scheme for Minorities (NSP) - Last Date","nsp-pre-matric-minorities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/selection-process","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/selection-process","Scholarship Detail Subpage (selection-process)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric Scholarship Scheme for Minorities (NSP) Selection Process 2026","Pre-Matric Scholarship Scheme for Minorities (NSP) - Selection Process","nsp-pre-matric-minorities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/apply-online","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/apply-online","Scholarship Detail Subpage (apply-online)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric Scholarship Scheme for Minorities (NSP) Apply Online Step Guide 2026","Pre-Matric Scholarship Scheme for Minorities (NSP) - Apply Online Step Guide","nsp-pre-matric-minorities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
"/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/renewal-process","https://www.indiascholarships.in/scholarships/pre-matric-scholarship-scheme-for-minorities-nsp/renewal-process","Scholarship Detail Subpage (renewal-process)","app/scholarships/[slug]/[subpage]/page.tsx","Pre-Matric Scholarship Scheme for Minorities (NSP) Renewal Process 2026","Pre-Matric Scholarship Scheme for Minorities (NSP) - Renewal Process","nsp-pre-matric-minorities","1","0.65","Verified","Audited & Verified (Dynamic Cluster)"
